timestamp,acceleration_x,acceleration_y,acceleration_z,attitude_pitch,attitude_roll,attitude_yaw,gravity_x,gravity_y,gravity_z,rotation_x,rotation_y,rotation_z
3.20,0.014843225479125977,0.05224347114562988,-0.015902847051620483,0.30765374473207185,-1.909912990851311,2.681646402029945,-0.8987696766853333,-0.30282339453697205,0.3170349895954132,0.07435211539268494,-0.20215889811515808,0.5190439224243164
3.40,0.030998528003692627,0.020628035068511963,0.0007872581481933594,0.19414771620020466,-1.9477246952275604,2.6376920811034763,-0.9123308658599854,-0.19293034076690674,0.3611511290073395,-0.030072664842009544,-0.2648664116859436,0.6793746948242188
3.60,0.004410803318023682,0.10272635519504547,0.060665667057037354,0.1078640264888341,-1.989679249239424,2.5959982913083315,-0.9082345366477966,-0.10765498876571655,0.4043762981891632,0.013652745634317398,-0.11887504905462265,0.2823902368545532
3.80,0.024165034294128418,0.08563051372766495,0.027334511280059814,0.06773802894796438,-2.009110808432168,2.5770994996746897,-0.9033918380737305,-0.06768623739480972,0.4234405755996704,-0.04514429345726967,-0.10753750801086426,0.09142380207777023
4.00,0.039121389389038086,0.0150960274040699,0.008214116096496582,0.05424622172020032,-2.034310661624845,2.5577960861437585,-0.8931710124015808,-0.054219622164964676,0.44643673300743103,-0.15022699534893036,-0.16702739894390106,0.08369497954845428
4.20,-0.08022075891494751,0.22018584609031677,0.061112284660339355,0.030096458582166884,-2.064085980635969,2.524018126242252,-0.8803810477256775,-0.030091915279626846,0.47331148386001587,-0.03881319239735603,0.054849736392498016,0.042563654482364655
4.40,0.14058363437652588,-0.006625086069107056,-0.13829123973846436,0.12461767398708684,-2.0786297043669673,2.5286077761555155,-0.8670240640640259,-0.12429538369178772,0.4825141727924347,-0.345445841550827,-0.5602158308029175,-0.76113361120224
4.60,0.041027069091796875,0.13520589470863342,-0.05190396308898926,0.36820086056247747,-2.283606545968988,2.4925838548122403,-0.7058221101760864,-0.359937459230423,0.6101316213607788,-0.9120529890060425,-1.0475091934204102,-0.7308171391487122
4.80,0.1925973892211914,0.17058700323104858,0.05868905782699585,0.733478754494056,-2.3509900335624874,2.188329719907927,-0.5280008912086487,-0.6694578528404236,0.5225334167480469,-2.569685697555542,-0.8492050766944885,-0.2476673722267151
5.00,0.09274700284004211,-0.19926518201828003,-0.46135714650154114,0.9714114512115594,-2.0666586963098665,1.910492756000752,-0.49618932604789734,-0.8256827592849731,0.26840969920158386,0.06767626851797104,0.20823855698108673,0.308727890253067
